Purchasing Document,Company Code,Purch. Doc. Category,Purchasing Doc. Type,Control indicator,Deletion indicator,Status,Created on,Created by,Last Changed,Item Number Interval,Last Item,Vendor,Language Key,Payment terms,Payment in,Payment in,Payment in,Disc.percent 1,Disc.percent 2,Purch. organization,Purchasing Group,Currency,Exchange Rate,Fixed Exchange Rate,Document Date,Validity Per. Start,Validity Period End,Application Close,Quotation Deadline,Binding Period,Warr. Date,Bid invitation,Quotation,Quotation Date,Your Reference,Salesperson,Telephone,Goods Supplier,Customer,Outline agreement,Field Not Used,Complete Delivery,GR Message,Supplying Plant,Receiving Supplier,Incoterms,Incoterms (Part 2),Targ.Val. (Hdr),Distribution Type,Collective Number,Doc. Condition No.,Procedure,Update Group (stats),Invoicing Party,Number of Foreign Trade Data,Our Reference,Logical System,Subitem Interval,Time-dep. conditions,Release group,Release Strategy,Release indicator,Release State,Subject to release,Cntry for Tax Return,Rel. documentation,Address Number,Country Sls Tax No.,VAT Registration No.,Reason for Canc.,Document number,Corr. misc. provis.,Incomplete,Purchasing doc. processing state,Total val. upon release,Version,SCMPROC,Reason Code,Category of Incompleteness,Retention,Retention in Percent,Down Payment,Down Payt Percentage,Down Payment Amount,Due Date for Down Payment,Process ID No.,Part of a Contract Hierarchy,Threshold Value for Exchange Rates,Legal Contract Number,Contract Name,Release Date of Contract,Shipping Type,Handover Location,Shipping Conditions,Incoterms Version,Incoterms Location 1,Incoterms Location 2,Currency,relevant for Intrastat,exclude from Intrastat,Quotation Start Date,Follow-On Document Category,Follow-On Document Type,Ext. Include,ID of External Reference System,External Reference ID,Timestamp for Revision of External Calls,Business Purpose Completed,Document is aged,GUID 32,Counter,Relocation ID,Relocation Step ID,Logical system,Transaction Number,Item Group,Last VAS Item Number,Ord. Sch. Fields Changed Manually,Reference UUID of Transportation Mgmt,Annexing Package key,Annexing Package Extend,Base Date,Annexing Date Type,Annexing start date,deviation percentage,Annexed indicator,Limit date,Char20,New base date,Accountant general method,Do not allow negative annexing,Purch. organization,Known Index Indicator,S1POSTAT Check,Interest indicator,Snapshot Status,Procedure number,Adjustment/contest,Contract Type,Legal competence,Miscellaneous,Despatch,Date,Job,Assessment,Date,Job,Contract,Document Category,Same Delivery Date,Same Plant,Firm Deal Indicator,Take Account of Purch. Group,Take Account of Plnt,Take Account of Contract,Take Account of Item Categ.,Take Account of Fixed-Date Purchases,Consider Budget,Take Account of Alloc. Table Relevance,Take Account of Dlvy Period,Take Account of Delivery Date,Include Vendor Subrange,OTB Check Level,OTB Condition Type,Budget Number,Required Budget,OTB Currency,Reserved Budget,Special Release Budget,OTB Reason Profile for Special Release,Budget Type,OTB Check Status,Reason OTB Status,Type of OTB Check,OTB-Relevant Contract,Indicator Level for Contracts,Distrib. Using Target Value or Item Data
4500000052,1710,F,NB,,,9,10/18/2017,S4H_CO,10/18/2017 12:57,1,1,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/18/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000123,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000053,1710,F,NB,,,9,10/18/2017,S4H_CO,10/18/2017 12:57,1,1,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/18/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000124,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000054,1710,F,NB,,,9,10/19/2017,S4H_MM,10/19/2017 10:41,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/19/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000125,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000055,1710,F,NB,,,9,10/19/2017,S4H_MM,10/19/2017 12:08,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,003,USD,"1,00000",,10/19/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000126,A17001,,17300001,,,,1,,,,,,,US,,,,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000056,1710,F,NB,,,9,10/20/2017,S4H_MM,10/20/2017 9:54,10,10,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000140,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000057,1710,F,NB,,,9,10/20/2017,S4H_MM,10/20/2017 10:01,10,10,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000141,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000058,1710,F,NB,,,9,10/20/2017,S4H_MM,10/20/2017 10:03,10,20,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000142,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000059,1710,F,NB,,,9,10/20/2017,S4H_MM,10/20/2017 10:06,10,30,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000143,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000060,1710,F,NB,,,9,10/20/2017,S4H_MM,10/20/2017 10:08,10,10,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000144,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000061,1710,F,NB,,,9,10/25/2017,S4H_MM,10/25/2017 10:54,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/25/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000145,A17001,SAP,,,,,1,,S1,SH,G,X,,US,,,US,,0,,,,05,"4,940.00",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000062,1710,F,NB,,,F,10/26/2017,S4H_PP,10/26/2017 7:32,10,10,17300002,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/26/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000146,A17001,SAP,,,,,1,,,,,,,US,,,,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000063,1710,F,NB,,,F,10/26/2017,S4H_PP,10/26/2017 7:34,10,10,17300002,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/26/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000147,A17001,SAP,,,,,1,,,,,,,US,,,,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000064,1710,F,NB,,,F,10/26/2017,S4H_PP,10/26/2017 9:57,10,10,17300002,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/26/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000160,A17001,SAP,,,,,1,,,,,,,US,,,,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000065,1710,F,NB,,,9,10/30/2017,S4H_PP,10/30/2017 13:56,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/30/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000180,A17001,,17300001,,,,1,,,,,,,US,,,,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000066,1710,F,NB,,,9,10/30/2017,S4H_PP,10/30/2017 14:04,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/30/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000181,A17001,,17300001,,,,1,,,,,,,US,,,,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000067,1710,F,NB,,,9,11/2/2017,S4H_PP,11/2/2017 12:37,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,11/2/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000200,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000068,1710,F,NB,,,9,11/3/2017,S4H_MM,11/3/2017 9:03,10,10,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,11/3/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000201,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000069,1710,F,NB,,,9,11/3/2017,S4H_MM,11/3/2017 9:53,10,30,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,11/3/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000202,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000070,1710,F,NB,,,9,11/9/2017,S4H_MM,11/9/2017 12:19,10,10,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,11/9/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000220,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000071,1710,F,NB,,,9,11/9/2017,S4H_MM,11/9/2017 12:41,10,10,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,11/9/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000221,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000072,1710,F,NB,,,9,11/13/2017,S4H_MM,11/14/2017 7:44,10,10,17300001,EN,0005,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,11/13/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000240,A17001,SAP,,,,,1,,S1,SH,G,X,,US,,,US,,0,,,,05,"8,000.00",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000073,1710,F,NB,,,9,11/17/2017,BPINST,11/17/2017 21:32,10,10,17300007,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,11/17/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000260,A17001,SAP,17300007,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000074,1710,F,NB,,,9,11/20/2017,BPINST,11/20/2017 23:03,1,9,USSU-VSF04,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000280,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000075,1710,F,NB,,,9,11/20/2017,BPINST,11/20/2017 23:04,1,9,USSU-VSF02,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000281,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000076,1710,F,NB,,,9,11/20/2017,BPINST,11/20/2017 23:04,1,9,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000282,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000077,1710,F,NB,,,9,11/20/2017,BPINST,11/20/2017 23:04,1,10,USSU-VSF05,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000283,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000078,1710,F,NB,,,9,11/20/2017,BPINST,11/20/2017 23:04,1,10,USSU-VSF06,EN,NT30,30,0,0,0.000,0.000,1710,002,USD,"1,00000",,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000284,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000079,1710,F,NB,,,9,11/20/2017,BPINST,11/20/2017 23:04,1,10,USSU-VSF07,EN,NT30,30,0,0,0.000,0.000,1710,002,USD,"1,00000",,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000285,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000080,1710,F,NB,,,9,11/20/2017,BPINST,11/20/2017 23:04,1,7,USSU-VSF08,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000286,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000081,1710,F,NB,,,9,11/20/2017,BPINST,11/20/2017 23:04,1,7,USSU-VSF08,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000287,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000082,1710,F,NB,,,9,11/20/2017,BPINST,11/20/2017 23:05,1,7,USSU-VSF06,EN,NT30,30,0,0,0.000,0.000,1710,002,USD,"1,00000",,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000288,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000083,1710,F,NB,,,9,11/20/2017,BPINST,11/20/2017 23:05,1,1,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000289,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000084,1710,F,NB,,,9,11/20/2017,BPINST,11/20/2017 23:05,1,1,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000290,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000085,1710,F,NB,,,9,11/20/2017,BPINST,11/20/2017 23:05,1,1,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000291,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000086,1710,F,NB,,,9,12/19/2017,BPINST,12/19/2017 18:54,1,9,USSU-VSF04,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,12/19/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000300,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000087,1710,F,NB,,,9,12/19/2017,BPINST,12/19/2017 18:55,1,9,USSU-VSF02,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,12/19/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000301,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000088,1710,F,NB,,,9,12/19/2017,BPINST,12/19/2017 18:55,1,9,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,12/19/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000302,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000089,1710,F,NB,,,9,12/19/2017,BPINST,12/19/2017 18:55,1,10,USSU-VSF05,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,12/19/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000303,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000090,1710,F,NB,,,9,12/19/2017,BPINST,12/19/2017 18:55,1,10,USSU-VSF06,EN,NT30,30,0,0,0.000,0.000,1710,002,USD,"1,00000",,12/19/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000304,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000091,1710,F,NB,,,9,12/19/2017,BPINST,12/19/2017 18:55,1,10,USSU-VSF07,EN,NT30,30,0,0,0.000,0.000,1710,002,USD,"1,00000",,12/19/2017,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000000305,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,02,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
